"emp_no","dept_no","first_name","last_name","title_name"
71214,"d005","Kiyomitsu","Toyoshima","Engineer"
71219,"d005","Fayez","Danecki","Assistant Engineer"
71220,"d004","Nadjib","Peek","Engineer"
71235,"d007","Kristof","Jording","Senior Staff"
71246,"d007","Toshimitsu","Paludetto","Senior Staff"
71255,"d005","Mrinalini","Halloran","Senior Engineer"
71260,"d008","Eben","Heystek","Staff"
71262,"d003","Shigenori","Vecchio","Staff"
71263,"d001","Suvo","Farrar","Senior Staff"
71268,"d001","Remko","Dalphin","Senior Staff"
71270,"d003","Saeko","Crooks","Senior Staff"
71280,"d004","Josyula","Shihab","Senior Engineer"
71300,"d002","Deborah","Beilner","Senior Staff"
71301,"d004","Honesty","Schrooten","Engineer"
71302,"d004","Zhenbing","Heiserman","Engineer"
71303,"d008","Dietrich","Buchter","Senior Staff"
71304,"d007","Xuejun","Billawala","Senior Staff"
71306,"d001","Heon","Jayawardene","Senior Staff"
71307,"d003","Tadahiro","Bade","Senior Staff"
71308,"d007","Frederique","Gelosh","Senior Staff"
71316,"d006","Nechama","Rindone","Engineer"
71318,"d006","Atreyi","Spell","Engineer"
71320,"d001","Xuejia","Caine","Senior Staff"
71323,"d005","Shunichi","Brizzi","Assistant Engineer"
71325,"d004","Masato","Ranst","Technique Leader"
71327,"d005","Theron","Edelhoff","Assistant Engineer"
71333,"d005","Amstein","Dalphin","Senior Engineer"
71340,"d004","Rafael","Laventhal","Engineer"
71341,"d005","Seongbin","Tetzlaff","Assistant Engineer"
71350,"d004","King","Jenevein","Assistant Engineer"
71351,"d007","Otmar","Guerreiro","Senior Staff"
71357,"d002","Jixiang","Armand","Senior Staff"
71362,"d003","Cathie","Mellouli","Senior Staff"
71365,"d005","Remzi","Bratsberg","Engineer"
71374,"d004","Hongzue","McConalogue","Senior Engineer"
71375,"d007","Masoud","Khamsi","Senior Staff"
71383,"d009","Vidya","Ohori","Senior Staff"
71384,"d005","Georgi","Paludetto","Engineer"
71390,"d005","Mandell","Ghandeharizadeh","Engineer"
71391,"d003","Youjian","Morris","Senior Staff"
71393,"d009","Peternela","Terekhov","Senior Staff"
71398,"d009","Sanjeeva","Krohn","Senior Staff"
71399,"d004","Kasturi","Rodier","Engineer"
71402,"d004","Yongmao","Lung","Senior Engineer"
71405,"d005","Shuzo","Miake","Engineer"
71406,"d008","Alejandra","Guting","Staff"
71411,"d007","Jayson","Eiron","Senior Staff"
71415,"d003","Samphel","Itschner","Senior Staff"
71416,"d005","Jayson","Demir","Senior Engineer"
71417,"d005","Jeane","Matteis","Engineer"
71420,"d004","Oksana","Schnelling","Assistant Engineer"
71422,"d009","Akhilish","Erev","Senior Staff"
71424,"d004","Vishu","Kroha","Senior Engineer"
71427,"d008","Mechthild","Maraist","Senior Staff"
71431,"d001","Leen","Maliniak","Staff"
71433,"d009","Mayuko","Conia","Senior Staff"
71434,"d005","Christfried","Peron","Technique Leader"
71448,"d007","Seshu","Stamatiou","Senior Staff"
71449,"d008","Tua","Codenie","Engineer"
71451,"d002","Munenori","Chelton","Senior Staff"
71453,"d004","Adin","Nitsch","Senior Engineer"
71454,"d005","Kristen","Alblas","Engineer"
71458,"d006","Kazuhiro","Welham","Engineer"
71461,"d008","Morrie","Godskesen","Senior Staff"
71463,"d009","Ferdinand","Lagarias","Staff"
71465,"d008","Heejo","Larfeldt","Senior Staff"
71466,"d005","Gilbert","Rosay","Technique Leader"
71471,"d004","Bernice","Peak","Engineer"
71472,"d004","Bingning","Irland","Technique Leader"
71474,"d009","Ramya","Warwick","Senior Staff"
71478,"d008","Margo","Schahn","Senior Staff"
71487,"d001","Sverrir","Sinitsyn","Senior Staff"
71488,"d003","Changho","Raney","Senior Staff"
71490,"d007","Yannis","Vieri","Senior Staff"
71492,"d007","Lidong","Greenaway","Staff"
71499,"d004","Renee","Erol","Senior Engineer"
71501,"d005","Nagui","Yurek","Senior Engineer"
71503,"d007","Chinhyun","Plumb","Senior Staff"
71505,"d005","Martien","Chiola","Technique Leader"
71509,"d005","Ioana","Feinberg","Engineer"
71515,"d005","Padma","Scallan","Engineer"
71516,"d003","Heping","Armand","Staff"
71519,"d007","Gudjon","Lieblein","Staff"
71522,"d006","Randi","Flasterstein","Engineer"
71527,"d007","Waiman","Radhakrishnan","Senior Staff"
71528,"d008","Marjo","Deverell","Engineer"
71535,"d004","Cristinel","Falco","Assistant Engineer"
71541,"d002","Kwangsub","Chartres","Senior Staff"
71545,"d009","Denny","Nittel","Senior Staff"
71547,"d004","Uzi","Yamaashi","Assistant Engineer"
71558,"d005","Hidefumi","Duclos","Assistant Engineer"
71571,"d004","Gaurav","Dulay","Senior Engineer"
71584,"d005","Moheb","Giveon","Senior Engineer"
71586,"d007","Jianwen","Cannard","Senior Staff"
71588,"d007","Junichi","Colorni","Senior Staff"
71590,"d005","Irene","Beerel","Senior Engineer"
71592,"d003","Kitty","Rusterholz","Senior Staff"
71598,"d003","Jianhua","Osgood","Senior Staff"
71603,"d002","Susanta","Hanratty","Senior Staff"
71609,"d009","Berthier","Manderick","Senior Staff"
71610,"d005","Kwangsub","Landherr","Engineer"
71612,"d001","Krisda","Vieth","Senior Staff"
71614,"d009","Moheb","Gniady","Staff"
71627,"d007","Aria","Ranta","Senior Staff"
71637,"d004","Mona","Itzfeldt","Technique Leader"
71640,"d005","Berhard","Sinitsyn","Assistant Engineer"
71641,"d001","Taisook","Nitsch","Senior Staff"
71643,"d007","Eberhardt","Hoogerwoord","Senior Staff"
71644,"d005","Bogdan","Azuma","Senior Staff"
71651,"d003","Atreye","Pellegrinelli","Staff"
71652,"d005","Hideyuki","Litvinov","Senior Engineer"
71653,"d005","Jingling","Muniz","Engineer"
71673,"d004","Zhonghui","Parfitt","Engineer"
71674,"d005","Udo","Huxford","Engineer"
71678,"d006","Kiyokazu","Schapire","Engineer"
71683,"d009","Sastry","Hedayat","Engineer"
71690,"d004","Annemarie","Steinauer","Engineer"
71694,"d008","Nirmal","Rikino","Assistant Engineer"
71698,"d005","DeForest","Zongker","Engineer"
71699,"d008","Ingemar","Tramer","Senior Staff"
71700,"d004","Shawna","Bamford","Assistant Engineer"
71705,"d005","Mohan","Peyn","Senior Engineer"
71706,"d004","Van","Murtha","Technique Leader"
71715,"d007","Eberhardt","Niizuma","Senior Staff"
71718,"d005","Rosita","Zockler","Engineer"
71722,"d009","Marco","Lally","Engineer"
71725,"d006","Kannan","Yurek","Engineer"
71727,"d003","Yolla","Mansanne","Senior Staff"
71729,"d005","Jongsuk","Rosch","Technique Leader"
71732,"d006","Arra","Highland","Engineer"
71744,"d004","Shan","Chvatal","Engineer"
71750,"d004","Berhard","Eppinger","Engineer"
71754,"d006","Leen","Hebden","Engineer"
71758,"d006","Munehiko","Frijda","Senior Engineer"
71761,"d008","Ortrud","Dahlbom","Senior Staff"
71764,"d007","Chinhyun","Kroft","Senior Staff"
71773,"d007","Leen","Ebeling","Senior Staff"
71777,"d009","Koldo","Uehara","Senior Staff"
71779,"d004","Hironoby","Cooman","Engineer"
71780,"d004","DeForest","Honglei","Engineer"
71788,"d003","Reinhard","Verspoor","Senior Staff"
71789,"d002","Kotesh","Oskamp","Staff"
71790,"d004","Oscal","Broder","Senior Engineer"
71791,"d006","Bedrich","Lalonde","Engineer"
71793,"d001","Vincent","Itzigehl","Senior Staff"
71796,"d002","Magdalena","Rijckaert","Staff"
71801,"d002","Subhash","Anick","Staff"
71810,"d007","Hideo","Ertl","Senior Staff"
71812,"d001","Younwoo","Cooman","Senior Staff"
71816,"d007","Ziyad","Leslie","Senior Staff"
71817,"d007","Sverrir","Cannata","Staff"
71819,"d005","Martina","Kolinko","Engineer"
71821,"d005","Chuanti","Barvinok","Engineer"
71823,"d004","Kasidit","Linnainmaa","Technique Leader"
71826,"d007","Chandrasekaran","Brickell","Senior Staff"
71827,"d001","Felicidad","Dulay","Senior Staff"
71836,"d009","Alejandra","Gulak","Senior Staff"
71837,"d006","Munehiro","Babb","Engineer"
71839,"d004","Owen","Hasenauer","Engineer"
71842,"d001","Bluma","Cummings","Senior Staff"
71844,"d002","Herbert","Bennet","Staff"
71847,"d007","Seshu","Kadhim","Senior Staff"
71853,"d005","Guozhong","Bolsens","Technique Leader"
71855,"d004","Lein","Luef","Technique Leader"
71856,"d009","Mizuhito","Dechter","Staff"
71858,"d004","Tzu","Brendel","Engineer"
71864,"d005","Martina","Bellone","Engineer"
71869,"d004","Elzbieta","Puoti","Technique Leader"
71871,"d007","Kien","Molenkamp","Senior Staff"
71873,"d006","Shaowei","Anily","Engineer"
71875,"d005","Zvonko","Goldhammer","Assistant Engineer"
71882,"d003","Make","Chenoweth","Senior Staff"
71885,"d003","Kwan","Linares","Senior Staff"
71888,"d008","Kiyokazu","Schicker","Senior Staff"
71889,"d008","Tristan","Hennebert","Engineer"
71894,"d005","Guther","Munawer","Senior Engineer"
71896,"d007","Magdalena","Zobel","Senior Staff"
71898,"d004","Zijian","Pusterhofer","Engineer"
71901,"d006","Josyula","Halloran","Assistant Engineer"
71903,"d004","Parviz","Scallan","Engineer"
71907,"d003","Mayuri","Anily","Staff"
71911,"d004","Xiaoqiu","Junot","Engineer"
71913,"d004","Tooru","Feinberg","Technique Leader"
71914,"d005","Navid","Uludag","Senior Engineer"
71915,"d003","Goh","Jakobus","Staff"
71923,"d005","Jayesh","Kavanagh","Technique Leader"
71924,"d005","Xiadong","Oaver","Senior Engineer"
71926,"d004","Toshiko","Streit","Senior Engineer"
71929,"d009","Sumant","Gire","Senior Staff"
71930,"d007","Lech","Etalle","Senior Staff"
71937,"d007","Phillip","Ferriere","Senior Staff"
71938,"d004","Shugo","Nergos","Engineer"
71945,"d007","Pohua","Awdeh","Senior Staff"
71948,"d004","Angel","Bonifati","Engineer"
71958,"d007","Faiza","Siprelle","Senior Staff"
71960,"d007","Teunis","Karnin","Senior Staff"
71962,"d004","Mohamadou","Thorelli","Engineer"
71963,"d005","Yuqun","Grandbois","Engineer"
71967,"d007","Olivera","Casperson","Staff"
71972,"d004","Poorav","Pietracaprina","Engineer"
71978,"d002","Katsuyuki","Lorcy","Senior Staff"
71979,"d009","Sugwoo","Kropp","Senior Staff"
71980,"d006","Stamatina","Compeau","Assistant Engineer"
71984,"d005","Fei","Thiria","Engineer"
71985,"d005","Kristina","Emmart","Senior Engineer"
71988,"d004","Mori","Middleton","Engineer"
71990,"d009","Supot","Thiran","Senior Staff"
71993,"d003","Bernd","Caine","Senior Staff"
71994,"d004","Abdelkader","Hardjono","Engineer"
71998,"d005","Pranas","Lovengreen","Assistant Engineer"
72003,"d005","Kamakshi","Besselaar","Senior Engineer"
72004,"d005","Macha","Undy","Engineer"
72006,"d004","Shaleah","Atrawala","Engineer"
72008,"d004","Soenke","Wrigley","Engineer"
72013,"d003","Lene","Beilner","Senior Staff"
72015,"d001","Reuven","Trystram","Staff"
72017,"d008","Hidefumi","Nitto","Engineer"
72024,"d005","Takahiro","Wolniewicz","Engineer"
72026,"d005","Wilmer","Pesch","Engineer"
72028,"d004","Marsja","Szemeredi","Engineer"
72031,"d007","Nagui","Makrucki","Senior Staff"
72040,"d005","Geoff","Kuzuoka","Engineer"
72041,"d005","Dmitry","Bardell","Engineer"
72042,"d007","Yinlin","Krybus","Staff"
72054,"d008","Eldridge","Janocha","Senior Staff"
72071,"d003","Bilhanan","Rullman","Senior Staff"
72072,"d004","Weijing","Feldmann","Engineer"
72074,"d009","Mahmut","Chinal","Senior Staff"
72075,"d005","Goetz","Bennet","Engineer"
72077,"d009","Reuven","Juneja","Senior Staff"
72078,"d005","Olivera","Limongiello","Engineer"
72080,"d004","Aiichiro","Spieker","Engineer"
72083,"d009","Christoper","Cincotta","Staff"
72084,"d007","Miquel","Ligten","Senior Staff"
72085,"d004","Sverrir","Ishibashi","Engineer"
72087,"d005","Teiji","Chartres","Engineer"
72092,"d004","Alper","Zaumen","Engineer"
72097,"d009","Almudena","Perng","Senior Staff"
72099,"d007","Anestis","Thambidurai","Senior Staff"
72101,"d007","Guoxiang","Barbanera","Senior Staff"
72106,"d008","Piyush","Pews","Senior Staff"
72116,"d004","Lalit","Quadeer","Engineer"
72120,"d005","Siamak","Uchoa","Engineer"
72121,"d004","Chuanyi","Begiun","Engineer"
72128,"d007","Sungwon","Randt","Staff"
72132,"d002","Snehasis","Openshaw","Senior Staff"
72135,"d004","Bingning","Erva","Engineer"
72137,"d004","Dulce","Bodoff","Senior Engineer"
72140,"d004","Christ","Cronau","Engineer"
72142,"d007","Hyuckchul","Guerreiro","Senior Staff"
72143,"d005","Kazuhiko","Ramaiah","Engineer"
72145,"d004","Zdislav","Neimat","Senior Engineer"
72147,"d005","Unal","Kuszyk","Technique Leader"
72157,"d008","Arvin","Pauthner","Staff"
72160,"d003","Sugwoo","Scharstein","Staff"
72171,"d005","Jaihie","Krohn","Engineer"
72173,"d004","Mikhail","Schaap","Engineer"
72184,"d004","Masamitsu","Angelov","Senior Engineer"
72199,"d003","Zhilian","Prenel","Senior Staff"
72202,"d005","Rutger","Mullainathan","Engineer"
72204,"d005","Valeska","Peral","Engineer"
72207,"d001","Wuxu","Marsiglia","Senior Staff"
72211,"d005","Apostol","Murrill","Engineer"
72216,"d001","Serif","Rebaine","Staff"
72219,"d004","Eckart","Hutton","Engineer"
72224,"d007","Hatem","Malinowski","Senior Staff"
72227,"d001","Gladys","Speel","Senior Staff"
72246,"d007","Satoru","Birta","Senior Staff"
72248,"d005","Kamran","Rindone","Engineer"
72252,"d005","Yonghoan","Emmart","Engineer"
72259,"d002","Lene","Lamparter","Senior Staff"
72262,"d004","Shahab","Braunmuhl","Engineer"
72263,"d007","Jouko","Ressouche","Senior Staff"
72264,"d005","Alain","Bale","Engineer"
72269,"d008","Steen","Gonthier","Senior Staff"
72270,"d007","Nitsan","Rubsam","Staff"
72272,"d003","Elrique","Sgarro","Staff"
72280,"d001","Tadahiro","Papsdorf","Senior Staff"
72281,"d006","Sariel","Uhrik","Engineer"
72284,"d008","Radhakrishnan","Mondadori","Staff"
72290,"d006","Pranay","Iwayama","Senior Engineer"
72292,"d005","Basant","Wynblatt","Senior Engineer"
72298,"d004","Lenore","Glinert","Assistant Engineer"
72307,"d005","Genta","Asser","Engineer"
72310,"d004","Cordelia","Dusink","Engineer"
72315,"d001","Alexius","Schaft","Senior Staff"
72321,"d003","Sergi","Conta","Staff"
72329,"d003","Randi","Luit","Staff"
72331,"d002","Shaz","Shimshoni","Senior Staff"
72332,"d007","Yechezkel","Roccetti","Senior Staff"
72334,"d005","Martial","Brendel","Engineer"
72335,"d004","Perla","Demian","Engineer"
72337,"d005","Dharmaraja","Yurov","Senior Engineer"
72338,"d004","Sreekrishna","Gubsky","Senior Engineer"
72343,"d006","Make","Bodoff","Technique Leader"
72352,"d004","Fayez","Kusakari","Senior Engineer"
72353,"d009","Kshitij","Cesareni","Senior Staff"
72356,"d007","Candida","Cappelli","Senior Staff"
72357,"d009","Kristina","Krogh","Technique Leader"
72362,"d007","Spyrose","Himler","Staff"
72366,"d008","Jenwei","Rouquie","Staff"
72368,"d004","Alair","Baaleh","Engineer"
72383,"d005","Gianluca","Sidou","Technique Leader"
72387,"d005","Taiji","Zeilberger","Engineer"
72389,"d004","Xuejun","Piancastelli","Engineer"
72393,"d003","Carrsten","Parveen","Staff"
72396,"d004","Genki","Gammage","Engineer"
72397,"d004","Shigeu","Einsfeld","Engineer"
72398,"d008","Dines","Gulla","Senior Staff"
72400,"d003","Charmane","Merel","Senior Staff"
72404,"d007","KayLiang","Rassart","Senior Staff"
72409,"d004","Insup","Wixon","Engineer"
72417,"d003","Supot","Perl","Senior Staff"
72421,"d005","Goh","Puppo","Technique Leader"
72429,"d007","Selwyn","Ranum","Senior Staff"
72434,"d005","Snehasis","Lueh","Assistant Engineer"
72437,"d007","Radhika","Mellouli","Staff"
72445,"d005","Randy","Luce","Engineer"
72448,"d008","Lena","Assaf","Staff"
72451,"d004","Xiong","Stamatiou","Senior Engineer"
72459,"d004","Kien","Lienhardt","Technique Leader"
72466,"d004","Feipei","Gyorkos","Engineer"
72472,"d002","Tuval","Demke","Senior Staff"
72478,"d003","Rosli","Motley","Senior Staff"
72479,"d006","Tsuneo","Velardi","Engineer"
72484,"d005","Foong","Gruenwald","Assistant Engineer"
72485,"d002","Hidefumi","Christianini","Senior Staff"
72486,"d005","Irena","Brickell","Engineer"
72488,"d004","Deniz","Brizzi","Senior Engineer"
72493,"d005","Thodoros","Maksimenko","Senior Engineer"
72497,"d004","Kwangjo","McAlpine","Engineer"
72502,"d005","Lucian","Zirintsis","Engineer"
72510,"d005","Miomir","Tomescu","Engineer"
72513,"d004","Juichirou","Talmon","Engineer"
72518,"d003","Nakhoon","Lamba","Senior Staff"
72522,"d005","Insup","Katzenelson","Engineer"
72527,"d002","Kish","Poupard","Staff"
72533,"d005","Luigi","Doering","Senior Engineer"
72537,"d009","Munir","Kavraki","Senior Staff"
72540,"d004","Kwangyoen","Badache","Engineer"
72542,"d003","Lena","Przulj","Senior Staff"
72551,"d005","Bedir","Impagliazzo","Engineer"
72566,"d004","Munehiro","Schaaf","Engineer"
72569,"d004","Katsuyuki","Halevi","Engineer"
72571,"d005","Yurij","Cools","Engineer"
72574,"d004","Saeed","Carrere","Engineer"
72575,"d004","Feixiong","Poujol","Engineer"
72576,"d004","Brigham","Lichtner","Engineer"
72584,"d004","Jeanna","Schiettecatte","Engineer"
72585,"d009","Ioana","Bala","Engineer"
72586,"d005","Jiong","Usery","Engineer"
72587,"d002","Krister","Angel","Senior Staff"
72592,"d005","Shaleah","Brandsma","Senior Engineer"
72598,"d005","Bogdan","Vural","Engineer"
72611,"d004","Yonghong","Fordan","Assistant Engineer"
72613,"d004","Jordanka","Kroha","Engineer"
72617,"d008","Naraig","Worfolk","Senior Staff"
72619,"d002","Bedrich","Velasco","Senior Staff"
72620,"d006","Hisao","Eickenmeyer","Engineer"
72621,"d002","Kazunori","Vrecion","Staff"
72623,"d006","Peer","Rahimi","Engineer"
72625,"d005","Moti","Nyanchama","Engineer"
72627,"d004","Apostol","Conry","Engineer"
72629,"d004","Mariusz","Yoshimura","Engineer"
72632,"d005","Marin","Cmelik","Engineer"
72634,"d002","Xuedong","Thiran","Senior Staff"
72639,"d008","Jiang","Angel","Senior Staff"
72646,"d005","Elgin","Tchuente","Assistant Engineer"
72652,"d004","Yonghong","Strooper","Engineer"
72657,"d001","Lucien","Gyimothy","Staff"
72661,"d003","Dinah","Baja","Senior Staff"
72683,"d008","Tristan","Frolund","Engineer"
72684,"d005","Remmert","Klyachko","Engineer"
72686,"d005","Radoslaw","Marakhovsky","Senior Engineer"
72689,"d004","Vatsa","Mapelli","Engineer"
72696,"d005","Anestis","Tramer","Senior Engineer"
72709,"d005","Mohammad","Perez","Senior Engineer"
72711,"d005","Weiru","Cappello","Senior Staff"
72714,"d002","Siddarth","Ponthieu","Senior Staff"
72719,"d005","Paraskevi","Debuse","Engineer"
72723,"d007","Arve","Danlos","Senior Staff"
72724,"d004","Abdelghani","Asmuth","Engineer"
72725,"d005","Jayesh","Felder","Senior Engineer"
72733,"d004","Ziyad","Fujisawa","Engineer"
72739,"d004","Constantino","Sinicrope","Engineer"
72740,"d003","Heather","Greenaway","Senior Staff"
72741,"d003","Ulises","Range","Staff"
72745,"d004","Tayeb","Vernadat","Senior Engineer"
72750,"d005","Sachin","Steenbeek","Engineer"
72752,"d004","Kensyu","Gente","Senior Engineer"
72760,"d005","Mani","Oskamp","Engineer"
72761,"d007","Arto","Schlegelmilch","Senior Staff"
72768,"d004","Sajjad","Kolvik","Engineer"
72770,"d003","Marsja","Beznosov","Senior Staff"
72774,"d009","Irene","Rothe","Assistant Engineer"
72779,"d004","George","Neiman","Technique Leader"
72783,"d007","Xiaobin","Marquardt","Senior Staff"
72794,"d009","Kazuhisa","Awdeh","Senior Staff"
72797,"d002","Dmitry","Luders","Senior Staff"
72799,"d005","Akeel","Usdin","Senior Engineer"
